"dataset","fold","grid_neighborhood","grid_topology","grid_size_x","grid_size_y","rlen","radius","alpha1","alpha2","empty_neurons","qe_val"
"emotions","fold3","gaussian","rectangular",2,2,1500,3,0.5,0.01,0,0.568643915220711
"emotions","fold3","gaussian","rectangular",2,2,500,5,0.5,0.01,0,0.573158479389554
"emotions","fold3","gaussian","rectangular",2,2,1000,5,0.5,0.01,0,0.59090661529904
"emotions","fold3","gaussian","rectangular",2,2,1500,5,0.5,0.01,0,0.574544375055689
"emotions","fold3","gaussian","rectangular",2,2,500,7,0.5,0.01,0,0.611881150278493
"emotions","fold3","gaussian","rectangular",2,2,1000,7,0.5,0.01,0,0.58737623224863
"emotions","fold3","gaussian","rectangular",2,2,1500,7,0.5,0.01,0,0.571202564220212
"emotions","fold3","gaussian","rectangular",2,2,500,3,0.1,0.01,0,0.594996088462874
"emotions","fold3","gaussian","rectangular",2,2,1000,3,0.1,0.01,0,0.596424975738703
"emotions","fold3","gaussian","rectangular",2,2,1500,3,0.1,0.01,0,0.604868011719797
"emotions","fold3","gaussian","rectangular",2,2,500,5,0.1,0.01,0,0.604440075946047
"emotions","fold3","gaussian","rectangular",2,2,1000,5,0.1,0.01,0,0.589952161692123
"emotions","fold3","gaussian","rectangular",2,2,1500,5,0.1,0.01,0,0.612213503458626
"emotions","fold3","gaussian","rectangular",2,2,500,7,0.1,0.01,0,0.564722243834692
"emotions","fold3","gaussian","rectangular",2,2,1000,7,0.1,0.01,0,0.597410415185561
"emotions","fold3","gaussian","rectangular",2,2,1500,7,0.1,0.01,0,0.574295333383897
"emotions","fold3","gaussian","rectangular",2,2,500,3,0.05,0.01,0,0.572835608337972
"emotions","fold3","gaussian","rectangular",2,2,1000,3,0.05,0.01,0,0.601096020015621
"emotions","fold3","gaussian","rectangular",2,2,1500,3,0.05,0.01,0,0.596275176427711
"emotions","fold3","gaussian","rectangular",2,2,500,5,0.05,0.01,0,0.605456650132429
"emotions","fold3","gaussian","rectangular",2,2,1000,5,0.05,0.01,0,0.599070889165848
"emotions","fold3","gaussian","rectangular",2,2,1500,5,0.05,0.01,0,0.609010713648532
"emotions","fold3","gaussian","rectangular",2,2,500,7,0.05,0.01,0,0.608111579603266
"emotions","fold3","gaussian","rectangular",2,2,1000,7,0.05,0.01,0,0.602773609151128
"emotions","fold3","gaussian","rectangular",2,2,1500,7,0.05,0.01,0,0.578593276847719
"emotions","fold3","gaussian","rectangular",2,2,500,3,0.5,0.005,0,0.577325428086898
"emotions","fold3","gaussian","rectangular",2,2,1000,3,0.5,0.005,0,0.578946604974688
"emotions","fold3","gaussian","rectangular",2,2,1500,3,0.5,0.005,0,0.577183189670771
"emotions","fold3","gaussian","rectangular",2,2,500,5,0.5,0.005,0,0.583182374382168
"emotions","fold3","gaussian","rectangular",2,2,1000,5,0.5,0.005,0,0.568194513395545
"emotions","fold3","gaussian","rectangular",2,2,1500,5,0.5,0.005,0,0.572484854870824
"emotions","fold3","gaussian","rectangular",2,2,500,7,0.5,0.005,0,0.59000170990768
"emotions","fold3","gaussian","rectangular",2,2,1000,7,0.5,0.005,0,0.588015372369691
"emotions","fold3","gaussian","rectangular",2,2,1500,7,0.5,0.005,0,0.592272506160356
"emotions","fold3","gaussian","rectangular",2,2,500,3,0.1,0.005,0,0.601179289128227
"emotions","fold3","gaussian","rectangular",2,2,1000,3,0.1,0.005,0,0.593411010898767
"emotions","fold3","gaussian","rectangular",2,2,1500,3,0.1,0.005,0,0.587519726355719
"emotions","fold3","gaussian","rectangular",2,2,500,5,0.1,0.005,0,0.607013891377941
"emotions","fold3","gaussian","rectangular",2,2,1000,5,0.1,0.005,0,0.604188844473908
"emotions","fold3","gaussian","rectangular",2,2,1500,5,0.1,0.005,0,0.593087663833832
"emotions","fold3","gaussian","rectangular",2,2,500,7,0.1,0.005,0,0.590821590708421
"emotions","fold3","gaussian","rectangular",2,2,1000,7,0.1,0.005,0,0.599386490475624
"emotions","fold3","gaussian","rectangular",2,2,1500,7,0.1,0.005,0,0.598096192458032
"emotions","fold3","gaussian","rectangular",2,2,500,3,0.05,0.005,0,0.570549491674939
"emotions","fold3","gaussian","rectangular",2,2,1000,3,0.05,0.005,0,0.602269681019799
"emotions","fold3","gaussian","rectangular",2,2,1500,3,0.05,0.005,0,0.603014998197111
"emotions","fold3","gaussian","rectangular",2,2,500,5,0.05,0.005,0,0.608696468121163
"emotions","fold3","gaussian","rectangular",2,2,1000,5,0.05,0.005,0,0.605449128412688
"emotions","fold3","gaussian","rectangular",2,2,1500,5,0.05,0.005,0,0.60836017187067
"emotions","fold3","gaussian","rectangular",2,2,500,7,0.05,0.005,0,0.605585125505523
"emotions","fold3","gaussian","rectangular",2,2,1000,7,0.05,0.005,0,0.597262621899921
"emotions","fold3","gaussian","rectangular",2,2,1500,7,0.05,0.005,0,0.599510678984791
"emotions","fold3","gaussian","rectangular",2,2,500,3,0.5,0.001,0,0.573470085382428
"emotions","fold3","gaussian","rectangular",2,2,1000,3,0.5,0.001,0,0.573868820948888
"emotions","fold3","gaussian","rectangular",2,2,1500,3,0.5,0.001,0,0.57590692403547
"emotions","fold3","gaussian","rectangular",2,2,500,5,0.5,0.001,0,0.589178541721016
"emotions","fold3","gaussian","rectangular",2,2,1000,5,0.5,0.001,0,0.57200947351383
"emotions","fold3","gaussian","rectangular",2,2,1500,5,0.5,0.001,0,0.573125762657713
"emotions","fold3","gaussian","rectangular",2,2,500,7,0.5,0.001,0,0.57540384360531
"emotions","fold3","gaussian","rectangular",2,2,1000,7,0.5,0.001,0,0.604078379151008
"emotions","fold3","gaussian","rectangular",2,2,1500,7,0.5,0.001,0,0.592862819232773
"emotions","fold3","gaussian","rectangular",2,2,500,3,0.1,0.001,0,0.573419058347195
"emotions","fold3","gaussian","rectangular",2,2,1000,3,0.1,0.001,0,0.593148575303992
"emotions","fold3","gaussian","rectangular",2,2,1500,3,0.1,0.001,0,0.57264458800284
"emotions","fold3","gaussian","rectangular",2,2,500,5,0.1,0.001,0,0.602069468707801
"emotions","fold3","gaussian","rectangular",2,2,1000,5,0.1,0.001,0,0.603347529263022
"emotions","fold3","gaussian","rectangular",2,2,1500,5,0.1,0.001,0,0.602918203776137
"emotions","fold3","gaussian","rectangular",2,2,500,7,0.1,0.001,0,0.604392342092655
"emotions","fold3","gaussian","rectangular",2,2,1000,7,0.1,0.001,0,0.603357361353366
"emotions","fold3","gaussian","rectangular",2,2,1500,7,0.1,0.001,0,0.601874730907729
"emotions","fold3","gaussian","rectangular",2,2,500,3,0.05,0.001,0,0.60438639602164
"emotions","fold3","gaussian","rectangular",2,2,1000,3,0.05,0.001,0,0.602269164303073
"emotions","fold3","gaussian","rectangular",2,2,1500,3,0.05,0.001,0,0.601658085889106
"emotions","fold3","gaussian","rectangular",2,2,500,5,0.05,0.001,0,0.603326033802925
"emotions","fold3","gaussian","rectangular",2,2,1000,5,0.05,0.001,0,0.605013456964346
"emotions","fold3","gaussian","rectangular",2,2,1500,5,0.05,0.001,0,0.602686550899028
"emotions","fold3","gaussian","rectangular",2,2,500,7,0.05,0.001,0,0.602664289167504
"emotions","fold3","gaussian","rectangular",2,2,1000,7,0.05,0.001,0,0.60077037211206
"emotions","fold3","gaussian","rectangular",2,2,1500,7,0.05,0.001,0,0.600819636753705
"emotions","fold3","gaussian","hexagonal",2,2,500,3,0.5,0.01,0,0.539416852464241
"emotions","fold3","gaussian","hexagonal",2,2,1000,3,0.5,0.01,0,0.550642832174945
"emotions","fold3","gaussian","hexagonal",2,2,1500,3,0.5,0.01,0,0.535843561368656
"emotions","fold3","gaussian","hexagonal",2,2,500,5,0.5,0.01,0,0.548116705414621
"emotions","fold3","gaussian","hexagonal",2,2,1000,5,0.5,0.01,0,0.547297471457226
"emotions","fold3","gaussian","hexagonal",2,2,1500,5,0.5,0.01,0,0.539463827142556
"emotions","fold3","gaussian","hexagonal",2,2,500,7,0.5,0.01,0,0.537765246000953
"emotions","fold3","gaussian","hexagonal",2,2,1000,7,0.5,0.01,0,0.539297636808726
"emotions","fold3","gaussian","hexagonal",2,2,1500,7,0.5,0.01,0,0.556445123798211
"emotions","fold3","gaussian","hexagonal",2,2,500,3,0.1,0.01,0,0.556466110729634
"emotions","fold3","gaussian","hexagonal",2,2,1000,3,0.1,0.01,0,0.537071839129623
"emotions","fold3","gaussian","hexagonal",2,2,1500,3,0.1,0.01,0,0.555153697890044
"emotions","fold3","gaussian","hexagonal",2,2,500,5,0.1,0.01,0,0.540805057273883
"emotions","fold3","gaussian","hexagonal",2,2,1000,5,0.1,0.01,0,0.562479069608038
"emotions","fold3","gaussian","hexagonal",2,2,1500,5,0.1,0.01,0,0.55601095572106
"emotions","fold3","gaussian","hexagonal",2,2,500,7,0.1,0.01,0,0.579065560482532
"emotions","fold3","gaussian","hexagonal",2,2,1000,7,0.1,0.01,0,0.573160015048581
"emotions","fold3","gaussian","hexagonal",2,2,1500,7,0.1,0.01,0,0.552798007005815
"emotions","fold3","gaussian","hexagonal",2,2,500,3,0.05,0.01,0,0.544681461409419
"emotions","fold3","gaussian","hexagonal",2,2,1000,3,0.05,0.01,0,0.554326861579029
"emotions","fold3","gaussian","hexagonal",2,2,1500,3,0.05,0.01,0,0.532629247751393
"emotions","fold3","gaussian","hexagonal",2,2,500,5,0.05,0.01,0,0.561164441503623
"emotions","fold3","gaussian","hexagonal",2,2,1000,5,0.05,0.01,0,0.575647394997536
"emotions","fold3","gaussian","hexagonal",2,2,1500,5,0.05,0.01,0,0.58042714976759
"emotions","fold3","gaussian","hexagonal",2,2,500,7,0.05,0.01,0,0.573895368540194
"emotions","fold3","gaussian","hexagonal",2,2,1000,7,0.05,0.01,0,0.555913675952704
"emotions","fold3","gaussian","hexagonal",2,2,1500,7,0.05,0.01,0,0.587446925635583
"emotions","fold3","gaussian","hexagonal",2,2,500,3,0.5,0.005,0,0.537163456701628
"emotions","fold3","gaussian","hexagonal",2,2,1000,3,0.5,0.005,0,0.545567863283099
"emotions","fold3","gaussian","hexagonal",2,2,1500,3,0.5,0.005,0,0.536408255989267
"emotions","fold3","gaussian","hexagonal",2,2,500,5,0.5,0.005,0,0.539989590114773
"emotions","fold3","gaussian","hexagonal",2,2,1000,5,0.5,0.005,0,0.54138035302427
"emotions","fold3","gaussian","hexagonal",2,2,1500,5,0.5,0.005,0,0.540883529300182
"emotions","fold3","gaussian","hexagonal",2,2,500,7,0.5,0.005,0,0.556139673289879
"emotions","fold3","gaussian","hexagonal",2,2,1000,7,0.5,0.005,0,0.535929567497075
"emotions","fold3","gaussian","hexagonal",2,2,1500,7,0.5,0.005,0,0.533809032565152
"emotions","fold3","gaussian","hexagonal",2,2,500,3,0.1,0.005,0,0.555244787003625
"emotions","fold3","gaussian","hexagonal",2,2,1000,3,0.1,0.005,0,0.553174833929032
"emotions","fold3","gaussian","hexagonal",2,2,1500,3,0.1,0.005,0,0.557872711314483
"emotions","fold3","gaussian","hexagonal",2,2,500,5,0.1,0.005,0,0.581152746262239
"emotions","fold3","gaussian","hexagonal",2,2,1000,5,0.1,0.005,0,0.574471707728266
"emotions","fold3","gaussian","hexagonal",2,2,1500,5,0.1,0.005,0,0.557281238248948
"emotions","fold3","gaussian","hexagonal",2,2,500,7,0.1,0.005,0,0.581763777867222
"emotions","fold3","gaussian","hexagonal",2,2,1000,7,0.1,0.005,0,0.559263232586111
"emotions","fold3","gaussian","hexagonal",2,2,1500,7,0.1,0.005,0,0.552388360883748
"emotions","fold3","gaussian","hexagonal",2,2,500,3,0.05,0.005,0,0.587465428278935
"emotions","fold3","gaussian","hexagonal",2,2,1000,3,0.05,0.005,0,0.574355120650312
"emotions","fold3","gaussian","hexagonal",2,2,1500,3,0.05,0.005,0,0.571797582589805
"emotions","fold3","gaussian","hexagonal",2,2,500,5,0.05,0.005,0,0.572538128939291
"emotions","fold3","gaussian","hexagonal",2,2,1000,5,0.05,0.005,0,0.584777251068279
"emotions","fold3","gaussian","hexagonal",2,2,1500,5,0.05,0.005,0,0.632791999616862
"emotions","fold3","gaussian","hexagonal",2,2,500,7,0.05,0.005,0,0.584597852011679
"emotions","fold3","gaussian","hexagonal",2,2,1000,7,0.05,0.005,0,0.58731706853552
"emotions","fold3","gaussian","hexagonal",2,2,1500,7,0.05,0.005,0,0.570680613586008
"emotions","fold3","gaussian","hexagonal",2,2,500,3,0.5,0.001,0,0.544905520705117
"emotions","fold3","gaussian","hexagonal",2,2,1000,3,0.5,0.001,0,0.535148957287415
"emotions","fold3","gaussian","hexagonal",2,2,1500,3,0.5,0.001,0,0.543029800081974
"emotions","fold3","gaussian","hexagonal",2,2,500,5,0.5,0.001,0,0.552174052158186
"emotions","fold3","gaussian","hexagonal",2,2,1000,5,0.5,0.001,0,0.542887909379333
"emotions","fold3","gaussian","hexagonal",2,2,1500,5,0.5,0.001,0,0.537907472547735
"emotions","fold3","gaussian","hexagonal",2,2,500,7,0.5,0.001,0,0.541372605683304
"emotions","fold3","gaussian","hexagonal",2,2,1000,7,0.5,0.001,0,0.545464133506945
"emotions","fold3","gaussian","hexagonal",2,2,1500,7,0.5,0.001,0,0.539895959355236
"emotions","fold3","gaussian","hexagonal",2,2,500,3,0.1,0.001,0,0.54293209242007
"emotions","fold3","gaussian","hexagonal",2,2,1000,3,0.1,0.001,0,0.553457545665674
"emotions","fold3","gaussian","hexagonal",2,2,1500,3,0.1,0.001,0,0.554108418097875
"emotions","fold3","gaussian","hexagonal",2,2,500,5,0.1,0.001,0,0.575579299315377
"emotions","fold3","gaussian","hexagonal",2,2,1000,5,0.1,0.001,0,0.542964659186617
"emotions","fold3","gaussian","hexagonal",2,2,1500,5,0.1,0.001,0,0.585149156891622
"emotions","fold3","gaussian","hexagonal",2,2,500,7,0.1,0.001,0,0.595657514290416
"emotions","fold3","gaussian","hexagonal",2,2,1000,7,0.1,0.001,0,0.569767280371209
"emotions","fold3","gaussian","hexagonal",2,2,1500,7,0.1,0.001,0,0.55372211762975
"emotions","fold3","gaussian","hexagonal",2,2,500,3,0.05,0.001,0,0.552378837821799
"emotions","fold3","gaussian","hexagonal",2,2,1000,3,0.05,0.001,0,0.583855943069845
"emotions","fold3","gaussian","hexagonal",2,2,1500,3,0.05,0.001,0,0.540935755078656
"emotions","fold3","gaussian","hexagonal",2,2,500,5,0.05,0.001,0,0.583592608372371
"emotions","fold3","gaussian","hexagonal",2,2,1000,5,0.05,0.001,0,0.625540848340303
"emotions","fold3","gaussian","hexagonal",2,2,1500,5,0.05,0.001,0,0.582394404980569
"emotions","fold3","gaussian","hexagonal",2,2,500,7,0.05,0.001,0,0.596105253452656
"emotions","fold3","gaussian","hexagonal",2,2,1000,7,0.05,0.001,0,0.585146766527858
"emotions","fold3","gaussian","hexagonal",2,2,1500,7,0.05,0.001,0,0.568244532921625
"emotions","fold3","bubble","rectangular",2,2,500,3,0.5,0.01,0,0.460321538568545
"emotions","fold3","bubble","rectangular",2,2,1000,3,0.5,0.01,0,0.459536236923839
"emotions","fold3","bubble","rectangular",2,2,1500,3,0.5,0.01,0,0.459997635786307
"emotions","fold3","bubble","rectangular",2,2,500,5,0.5,0.01,0,0.502371334993813
"emotions","fold3","bubble","rectangular",2,2,1000,5,0.5,0.01,0,0.458552771544794
"emotions","fold3","bubble","rectangular",2,2,1500,5,0.5,0.01,0,0.465511203165382
"emotions","fold3","bubble","rectangular",2,2,500,7,0.5,0.01,0,0.484417702374549
"emotions","fold3","bubble","rectangular",2,2,1000,7,0.5,0.01,0,0.458733375488751
"emotions","fold3","bubble","rectangular",2,2,1500,7,0.5,0.01,0,0.462635774049833
"emotions","fold3","bubble","rectangular",2,2,500,3,0.1,0.01,0,0.523731593715709
"emotions","fold3","bubble","rectangular",2,2,1000,3,0.1,0.01,0,0.467777861705769
"emotions","fold3","bubble","rectangular",2,2,1500,3,0.1,0.01,0,0.461483720159902
"emotions","fold3","bubble","rectangular",2,2,500,5,0.1,0.01,0,0.486931127535317
"emotions","fold3","bubble","rectangular",2,2,1000,5,0.1,0.01,0,0.522266526582831
"emotions","fold3","bubble","rectangular",2,2,1500,5,0.1,0.01,0,0.482994875150374
"emotions","fold3","bubble","rectangular",2,2,500,7,0.1,0.01,0,0.523716773817813
"emotions","fold3","bubble","rectangular",2,2,1000,7,0.1,0.01,0,0.485370767392751
"emotions","fold3","bubble","rectangular",2,2,1500,7,0.1,0.01,0,0.50857002900178
"emotions","fold3","bubble","rectangular",2,2,500,3,0.05,0.01,0,0.5136444099348
"emotions","fold3","bubble","rectangular",2,2,1000,3,0.05,0.01,0,0.48477242292387
"emotions","fold3","bubble","rectangular",2,2,1500,3,0.05,0.01,0,0.483510301266732
"emotions","fold3","bubble","rectangular",2,2,500,5,0.05,0.01,0,0.482881253697815
"emotions","fold3","bubble","rectangular",2,2,1000,5,0.05,0.01,0,0.458128728603708
"emotions","fold3","bubble","rectangular",2,2,1500,5,0.05,0.01,0,0.481976965002594
"emotions","fold3","bubble","rectangular",2,2,500,7,0.05,0.01,0,0.486273580129013
"emotions","fold3","bubble","rectangular",2,2,1000,7,0.05,0.01,0,0.503698589240197
"emotions","fold3","bubble","rectangular",2,2,1500,7,0.05,0.01,0,0.505640466355447
"emotions","fold3","bubble","rectangular",2,2,500,3,0.5,0.005,0,0.460139414009171
"emotions","fold3","bubble","rectangular",2,2,1000,3,0.5,0.005,0,0.46172112170334
"emotions","fold3","bubble","rectangular",2,2,1500,3,0.5,0.005,0,0.460946831299168
"emotions","fold3","bubble","rectangular",2,2,500,5,0.5,0.005,0,0.481326089806657
"emotions","fold3","bubble","rectangular",2,2,1000,5,0.5,0.005,0,0.482803941004071
"emotions","fold3","bubble","rectangular",2,2,1500,5,0.5,0.005,0,0.479235883779371
"emotions","fold3","bubble","rectangular",2,2,500,7,0.5,0.005,0,0.461166142087654
"emotions","fold3","bubble","rectangular",2,2,1000,7,0.5,0.005,0,0.459241253848285
"emotions","fold3","bubble","rectangular",2,2,1500,7,0.5,0.005,0,0.458204179963224
"emotions","fold3","bubble","rectangular",2,2,500,3,0.1,0.005,0,0.466940689934226
"emotions","fold3","bubble","rectangular",2,2,1000,3,0.1,0.005,0,0.506376244874415
"emotions","fold3","bubble","rectangular",2,2,1500,3,0.1,0.005,0,0.460816786715101
"emotions","fold3","bubble","rectangular",2,2,500,5,0.1,0.005,0,0.507225623243689
"emotions","fold3","bubble","rectangular",2,2,1000,5,0.1,0.005,0,0.482197934987924
"emotions","fold3","bubble","rectangular",2,2,1500,5,0.1,0.005,0,0.483469362044999
"emotions","fold3","bubble","rectangular",2,2,500,7,0.1,0.005,0,0.4814711607201
"emotions","fold3","bubble","rectangular",2,2,1000,7,0.1,0.005,0,0.460535487265634
"emotions","fold3","bubble","rectangular",2,2,1500,7,0.1,0.005,0,0.484572502538364
"emotions","fold3","bubble","rectangular",2,2,500,3,0.05,0.005,0,0.481988712619143
"emotions","fold3","bubble","rectangular",2,2,1000,3,0.05,0.005,0,0.505058555233846
"emotions","fold3","bubble","rectangular",2,2,1500,3,0.05,0.005,0,0.483725998463243
"emotions","fold3","bubble","rectangular",2,2,500,5,0.05,0.005,0,0.484296673153294
"emotions","fold3","bubble","rectangular",2,2,1000,5,0.05,0.005,0,0.465429621327625
"emotions","fold3","bubble","rectangular",2,2,1500,5,0.05,0.005,0,0.459759877925794
"emotions","fold3","bubble","rectangular",2,2,500,7,0.05,0.005,0,0.461255427114247
"emotions","fold3","bubble","rectangular",2,2,1000,7,0.05,0.005,0,0.554118667446836
"emotions","fold3","bubble","rectangular",2,2,1500,7,0.05,0.005,0,0.563594190020556
"emotions","fold3","bubble","rectangular",2,2,500,3,0.5,0.001,0,0.459160110052551
"emotions","fold3","bubble","rectangular",2,2,1000,3,0.5,0.001,0,0.458021338399386
"emotions","fold3","bubble","rectangular",2,2,1500,3,0.5,0.001,0,0.460371268554115
"emotions","fold3","bubble","rectangular",2,2,500,5,0.5,0.001,0,0.458623991039016
"emotions","fold3","bubble","rectangular",2,2,1000,5,0.5,0.001,0,0.458735943600347
"emotions","fold3","bubble","rectangular",2,2,1500,5,0.5,0.001,0,0.458248017883312
"emotions","fold3","bubble","rectangular",2,2,500,7,0.5,0.001,0,0.480384009073384
"emotions","fold3","bubble","rectangular",2,2,1000,7,0.5,0.001,0,0.482774660151649
"emotions","fold3","bubble","rectangular",2,2,1500,7,0.5,0.001,0,0.459699425106708
"emotions","fold3","bubble","rectangular",2,2,500,3,0.1,0.001,0,0.459700447877015
"emotions","fold3","bubble","rectangular",2,2,1000,3,0.1,0.001,0,0.479074427655861
"emotions","fold3","bubble","rectangular",2,2,1500,3,0.1,0.001,0,0.478971770321947
"emotions","fold3","bubble","rectangular",2,2,500,5,0.1,0.001,0,0.485424616980757
"emotions","fold3","bubble","rectangular",2,2,1000,5,0.1,0.001,0,0.458277309419931
"emotions","fold3","bubble","rectangular",2,2,1500,5,0.1,0.001,0,0.458243539606717
"emotions","fold3","bubble","rectangular",2,2,500,7,0.1,0.001,0,0.482567443450227
"emotions","fold3","bubble","rectangular",2,2,1000,7,0.1,0.001,0,0.481807426879649
"emotions","fold3","bubble","rectangular",2,2,1500,7,0.1,0.001,0,0.522357639200323
"emotions","fold3","bubble","rectangular",2,2,500,3,0.05,0.001,0,0.48235893895501
"emotions","fold3","bubble","rectangular",2,2,1000,3,0.05,0.001,0,0.457901748202637
"emotions","fold3","bubble","rectangular",2,2,1500,3,0.05,0.001,0,0.464623133035393
"emotions","fold3","bubble","rectangular",2,2,500,5,0.05,0.001,0,0.552381481615882
"emotions","fold3","bubble","rectangular",2,2,1000,5,0.05,0.001,0,0.459928899855989
"emotions","fold3","bubble","rectangular",2,2,1500,5,0.05,0.001,0,0.481762836613994
"emotions","fold3","bubble","rectangular",2,2,500,7,0.05,0.001,0,0.500235597578561
